date,radar,symbol,score,para15m
20.07.2026 13:21,V9,BIMAS.IS,106,
20.07.2026 13:21,V9,ODAS.IS,106,
20.07.2026 13:21,V9,ISDMR.IS,104,
20.07.2026 13:21,V9,RGYAS.IS,104,
20.07.2026 13:21,V9,PCILT.IS,103,
20.07.2026 13:21,V9,PKART.IS,102,
20.07.2026 13:21,V13,ODAS.IS,106,
20.07.2026 13:21,V13,RGYAS.IS,104,
20.07.2026 13:21,V13,SISE.IS,99,
20.07.2026 13:21,V13,TCELL.IS,98,
20.07.2026 13:21,V13,TURSG.IS,97,
20.07.2026 13:34,V9,EREGL.IS,119,
20.07.2026 13:34,V9,EKSUN.IS,105,
20.07.2026 13:34,V9,BIMAS.IS,104,
20.07.2026 13:34,V9,ISDMR.IS,104,
20.07.2026 13:34,V9,AEFES.IS,103,
20.07.2026 13:34,V9,RGYAS.IS,103,
20.07.2026 13:34,V9,FORTE.IS,103,
20.07.2026 13:34,V9,TURSG.IS,103,
20.07.2026 13:34,V9,BINHO.IS,102,
20.07.2026 13:34,V9,AKSUE.IS,102,
20.07.2026 13:34,V13,RGYAS.IS,103,
20.07.2026 13:34,V13,TURSG.IS,103,
20.07.2026 13:34,V13,TCELL.IS,99,
20.07.2026 13:34,V13,ARDYZ.IS,98,
20.07.2026 13:34,V13,EKGYO.IS,92,
20.07.2026 13:34,V13,ODAS.IS,89,
20.07.2026 14:05,V9,EREGL.IS,125,
20.07.2026 14:05,V9,ISDMR.IS,122,
20.07.2026 14:05,V9,RGYAS.IS,111,
20.07.2026 14:05,V9,PKART.IS,110,
20.07.2026 14:05,V9,ODINE.IS,110,
20.07.2026 14:05,V9,TURSG.IS,108,
20.07.2026 14:05,V9,FORTE.IS,105,
20.07.2026 14:05,V9,EKSUN.IS,104,
20.07.2026 14:05,V9,IEYHO.IS,104,
20.07.2026 14:05,V9,DGATE.IS,103,
20.07.2026 14:05,V13,ODAS.IS,97,
20.07.2026 14:05,V13,EKGYO.IS,93,
20.07.2026 14:26,V9,EREGL.IS,118,
20.07.2026 14:26,V9,AEFES.IS,107,
20.07.2026 14:26,V9,ISDMR.IS,107,
20.07.2026 14:26,V9,PCILT.IS,105,
20.07.2026 14:26,V9,TKFEN.IS,105,
20.07.2026 14:26,V9,IEYHO.IS,104,
20.07.2026 14:26,V9,PEKGY.IS,102,
20.07.2026 14:26,V9,ATAKP.IS,100,
20.07.2026 14:26,V9,FORTE.IS,100,
20.07.2026 14:26,V9,ODINE.IS,100,
20.07.2026 14:26,V13,HUNER.IS,97,
20.07.2026 14:26,V13,ODAS.IS,96,
20.07.2026 14:26,V13,TCELL.IS,92,
20.07.2026 15:00,V9,EREGL.IS,121,
20.07.2026 15:00,V9,AKSUE.IS,116,
20.07.2026 15:00,V9,ODAS.IS,113,
20.07.2026 15:00,V9,ALCAR.IS,107,
20.07.2026 15:00,V9,EKGYO.IS,107,
20.07.2026 15:00,V9,PSGYO.IS,107,
20.07.2026 15:00,V9,TURSG.IS,105,
20.07.2026 15:00,V9,KRSTL.IS,105,
20.07.2026 15:00,V9,TOASO.IS,105,
20.07.2026 15:00,V9,TCELL.IS,104,
20.07.2026 15:00,V13,ODAS.IS,113,
20.07.2026 15:00,V13,EKGYO.IS,107,
20.07.2026 15:00,V13,TOASO.IS,105,
20.07.2026 15:00,V13,ALFAS.IS,85,
20.07.2026 15:09,V9,EREGL.IS,127,
20.07.2026 15:09,V9,KRSTL.IS,117,
20.07.2026 15:09,V9,ALCAR.IS,116,
20.07.2026 15:09,V9,AKSUE.IS,114,
20.07.2026 15:09,V9,PKART.IS,114,
20.07.2026 15:09,V9,ETYAT.IS,112,
20.07.2026 15:09,V9,ANSGR.IS,111,
20.07.2026 15:09,V9,ODAS.IS,111,
20.07.2026 15:09,V9,IEYHO.IS,107,
20.07.2026 15:09,V9,TURSG.IS,106,
20.07.2026 15:09,V13,ODAS.IS,111,
20.07.2026 15:09,V13,TOASO.IS,99,
20.07.2026 15:09,V13,HUNER.IS,95,
20.07.2026 15:09,V13,ALFAS.IS,85,
20.07.2026 15:31,V9,EREGL.IS,121,
20.07.2026 15:31,V9,PKART.IS,113,
20.07.2026 15:31,V9,ALCAR.IS,111,
20.07.2026 15:31,V9,ODAS.IS,111,
20.07.2026 15:31,V9,AKSUE.IS,104,
20.07.2026 15:31,V9,ODINE.IS,103,
20.07.2026 15:31,V9,IEYHO.IS,103,
20.07.2026 15:31,V9,ARDYZ.IS,103,
20.07.2026 15:31,V9,ISDMR.IS,102,
20.07.2026 15:31,V9,FORTE.IS,102,
20.07.2026 15:31,V13,ODAS.IS,111,
20.07.2026 15:31,V13,EKGYO.IS,98,
20.07.2026 15:31,V13,TCELL.IS,98,
20.07.2026 15:31,V13,PATEK.IS,89,
20.07.2026 16:13,V9,ALCAR.IS,112,
20.07.2026 16:13,V9,PCILT.IS,107,
20.07.2026 16:13,V9,FORTE.IS,105,
20.07.2026 16:13,V9,TKFEN.IS,105,
20.07.2026 16:13,V9,DAGI.IS,103,
20.07.2026 16:13,V9,ANSGR.IS,103,
20.07.2026 16:13,V9,RGYAS.IS,102,
20.07.2026 16:13,V9,TURSG.IS,101,
20.07.2026 16:13,V9,BIMAS.IS,101,
20.07.2026 16:13,V9,ATAKP.IS,101,
20.07.2026 16:13,V13,TCELL.IS,89,
20.07.2026 17:36,V9,AKSUE.IS,110,
20.07.2026 17:36,V9,EGEPO.IS,108,
20.07.2026 17:36,V9,TSPOR.IS,107,
20.07.2026 17:36,V9,DEVA.IS,106,
20.07.2026 17:36,V9,EREGL.IS,105,
20.07.2026 17:36,V9,CCOLA.IS,104,
20.07.2026 17:36,V9,KRSTL.IS,104,
20.07.2026 17:36,V9,TURSG.IS,103,
20.07.2026 17:36,V9,TKFEN.IS,103,
20.07.2026 17:36,V9,BIMAS.IS,102,
20.07.2026 17:36,V13,AKSUE.IS,110,
20.07.2026 17:36,V13,TSPOR.IS,107,
20.07.2026 17:36,V13,DEVA.IS,106,
20.07.2026 19:03,V9,EREGL.IS,122,
20.07.2026 19:03,V9,EGEPO.IS,113,
20.07.2026 19:03,V9,CCOLA.IS,111,
20.07.2026 19:03,V9,BIMAS.IS,110,
20.07.2026 19:03,V9,PKART.IS,107,
20.07.2026 19:03,V9,ISDMR.IS,107,
20.07.2026 19:03,V9,RGYAS.IS,106,
20.07.2026 19:03,V9,TKFEN.IS,106,
20.07.2026 19:03,V9,DAGI.IS,105,
20.07.2026 19:03,V9,MOGAN.IS,103,
20.07.2026 19:03,V13,CCOLA.IS,111,
20.07.2026 19:03,V13,ISDMR.IS,107,
20.07.2026 19:03,V13,PKART.IS,107,
21.07.2026 10:32,V9,TURSG.IS,114,
21.07.2026 10:32,V9,ICUGS.IS,108,
21.07.2026 10:32,V9,DEVA.IS,107,
21.07.2026 10:32,V9,EGEPO.IS,106,
21.07.2026 10:32,V9,ODAS.IS,105,
21.07.2026 10:32,V9,ODINE.IS,105,
21.07.2026 10:32,V9,ARDYZ.IS,102,
21.07.2026 10:32,V9,EREGL.IS,102,
21.07.2026 10:32,V9,KCAER.IS,101,
21.07.2026 10:32,V9,KOPOL.IS,101,
21.07.2026 10:32,V13,ODAS.IS,105,
21.07.2026 10:32,V13,TCELL.IS,101,
21.07.2026 10:32,V13,FENER.IS,99,
21.07.2026 12:35,V9,PCILT.IS,113,
21.07.2026 12:35,V9,CRDFA.IS,111,
21.07.2026 12:35,V9,TKFEN.IS,110,
21.07.2026 12:35,V9,GEDIK.IS,108,
21.07.2026 12:35,V9,BAHKM.IS,105,
21.07.2026 12:35,V9,AEFES.IS,103,
21.07.2026 12:35,V9,CCOLA.IS,103,
21.07.2026 12:35,V9,YUNSA.IS,102,
21.07.2026 12:35,V9,ISDMR.IS,102,
21.07.2026 12:35,V9,KOCMT.IS,102,
21.07.2026 12:35,V13,ARDYZ.IS,100,
21.07.2026 12:35,V13,KBORU.IS,100,
21.07.2026 12:35,V13,FENER.IS,99,
21.07.2026 12:35,V13,TERA.IS,95,
21.07.2026 13:09,V9,TCELL.IS,117,
21.07.2026 13:09,V9,KOCMT.IS,114,
21.07.2026 13:09,V9,PCILT.IS,111,
21.07.2026 13:09,V9,GEDIK.IS,110,
21.07.2026 13:09,V9,CCOLA.IS,107,
21.07.2026 13:09,V9,GESAN.IS,106,
21.07.2026 13:09,V9,BOBET.IS,100,
21.07.2026 13:09,V9,TATGD.IS,100,
21.07.2026 13:09,V9,TKFEN.IS,99,
21.07.2026 13:09,V9,ODAS.IS,99,
21.07.2026 13:09,V13,TCELL.IS,117,
21.07.2026 13:09,V13,KBORU.IS,98,
21.07.2026 13:09,V13,ARDYZ.IS,95,
21.07.2026 13:09,V13,KRDMB.IS,86,
21.07.2026 13:40,V9,GEDIK.IS,118,
21.07.2026 13:40,V9,DAGI.IS,117,
21.07.2026 13:40,V9,TCELL.IS,109,
21.07.2026 13:40,V9,TABGD.IS,107,
21.07.2026 13:40,V9,OZSUB.IS,106,
21.07.2026 13:40,V9,ODAS.IS,105,
21.07.2026 13:40,V9,SOKM.IS,105,
21.07.2026 13:40,V9,INVEO.IS,104,
21.07.2026 13:40,V9,MAGEN.IS,104,
21.07.2026 13:40,V9,CCOLA.IS,104,
21.07.2026 13:40,V13,DAGI.IS,117,
21.07.2026 13:40,V13,ODAS.IS,105,
21.07.2026 13:40,V13,ARDYZ.IS,93,
21.07.2026 14:21,V9,DAGI.IS,112,
21.07.2026 14:21,V9,TABGD.IS,108,
21.07.2026 14:21,V9,BINHO.IS,108,
21.07.2026 14:21,V9,TCELL.IS,106,
21.07.2026 14:21,V9,ODAS.IS,105,
21.07.2026 14:21,V9,SOKM.IS,105,
21.07.2026 14:21,V9,OZSUB.IS,105,
21.07.2026 14:21,V9,DMRGD.IS,105,
21.07.2026 14:21,V9,VBTYZ.IS,104,
21.07.2026 14:21,V9,KRDMB.IS,104,
21.07.2026 14:21,V13,TCELL.IS,106,
21.07.2026 14:21,V13,ODAS.IS,105,
21.07.2026 14:55,V9,DAGI.IS,117,
21.07.2026 14:55,V9,TCELL.IS,114,
21.07.2026 14:55,V9,VBTYZ.IS,112,
21.07.2026 14:55,V9,AHSGY.IS,108,
21.07.2026 14:55,V9,MOGAN.IS,107,
21.07.2026 14:55,V9,BINHO.IS,107,
21.07.2026 14:55,V9,OZSUB.IS,105,
21.07.2026 14:55,V9,TABGD.IS,104,
21.07.2026 14:55,V9,SMRTG.IS,100,
21.07.2026 14:55,V9,CCOLA.IS,100,
21.07.2026 14:55,V13,DAGI.IS,117,
21.07.2026 14:55,V13,TCELL.IS,114,
21.07.2026 14:55,V13,TABGD.IS,104,
21.07.2026 14:55,V13,ODAS.IS,98,
21.07.2026 14:55,V13,ENKAI.IS,92,
21.07.2026 15:11,V9,DAGI.IS,127,
21.07.2026 15:11,V9,VBTYZ.IS,113,
21.07.2026 15:11,V9,AHSGY.IS,112,
21.07.2026 15:11,V9,ICUGS.IS,108,
21.07.2026 15:11,V9,BINHO.IS,107,
21.07.2026 15:11,V9,OZSUB.IS,106,
21.07.2026 15:11,V9,ENKAI.IS,100,
21.07.2026 15:11,V9,CCOLA.IS,100,
21.07.2026 15:11,V9,MOGAN.IS,99,
21.07.2026 15:11,V9,TABGD.IS,99,
21.07.2026 15:11,V13,TABGD.IS,99,
21.07.2026 15:11,V13,SMRTG.IS,94,
21.07.2026 15:11,V13,TCELL.IS,94,
21.07.2026 15:42,V9,BAHKM.IS,112,
21.07.2026 15:42,V9,KBORU.IS,109,
21.07.2026 15:42,V9,ARDYZ.IS,108,
21.07.2026 15:42,V9,DAGI.IS,107,
21.07.2026 15:42,V9,SOKM.IS,99,
21.07.2026 15:42,V9,ENKAI.IS,98,
21.07.2026 15:42,V9,SAYAS.IS,98,
21.07.2026 15:42,V9,HDFGS.IS,97,
21.07.2026 15:42,V9,AKFIS.IS,97,
21.07.2026 15:42,V9,KRDMB.IS,97,
21.07.2026 15:42,V13,ARDYZ.IS,108,
21.07.2026 15:42,V13,DAGI.IS,107,
21.07.2026 15:42,V13,ENKAI.IS,98,
21.07.2026 15:42,V13,TCELL.IS,88,
21.07.2026 16:08,V9,TCELL.IS,119,
21.07.2026 16:08,V9,KBORU.IS,108,
21.07.2026 16:08,V9,DAGI.IS,100,
21.07.2026 16:08,V9,ARDYZ.IS,100,
21.07.2026 16:08,V9,HDFGS.IS,99,
21.07.2026 16:08,V9,GEREL.IS,99,
21.07.2026 16:08,V9,GEDIK.IS,99,
21.07.2026 16:08,V9,MAVI.IS,97,
21.07.2026 16:08,V9,AKFIS.IS,97,
21.07.2026 16:08,V9,ENKAI.IS,95,
21.07.2026 16:08,V13,TCELL.IS,119,
21.07.2026 16:08,V13,ARDYZ.IS,100,
21.07.2026 16:08,V13,DAGI.IS,100,
21.07.2026 16:08,V13,AKFIS.IS,97,
21.07.2026 17:14,V9,AHSGY.IS,113,
21.07.2026 17:14,V9,TABGD.IS,111,
21.07.2026 17:14,V9,CRDFA.IS,108,
21.07.2026 17:14,V9,SANFM.IS,107,
21.07.2026 17:14,V9,GRSEL.IS,105,
21.07.2026 17:14,V9,TCELL.IS,103,
21.07.2026 17:14,V9,ALARK.IS,103,
21.07.2026 17:14,V9,MANAS.IS,102,
21.07.2026 17:14,V9,CCOLA.IS,101,
21.07.2026 17:14,V9,ACSEL.IS,100,
21.07.2026 17:14,V13,TABGD.IS,111,
21.07.2026 17:14,V13,TCELL.IS,103,
21.07.2026 17:14,V13,ENKAI.IS,97,
21.07.2026 17:14,V13,IZFAS.IS,88,
21.07.2026 17:36,V9,AHSGY.IS,112,
21.07.2026 17:36,V9,GRSEL.IS,109,
21.07.2026 17:36,V9,SANFM.IS,108,
21.07.2026 17:36,V9,CRDFA.IS,106,
21.07.2026 17:36,V9,AKFIS.IS,106,
21.07.2026 17:36,V9,OSMEN.IS,105,
21.07.2026 17:36,V9,ECZYT.IS,104,
21.07.2026 17:36,V9,TABGD.IS,102,
21.07.2026 17:36,V9,TCELL.IS,101,
21.07.2026 17:36,V9,ARDYZ.IS,101,
21.07.2026 17:36,V13,AKFIS.IS,106,
21.07.2026 17:36,V13,TABGD.IS,102,
21.07.2026 17:36,V13,ARDYZ.IS,101,
21.07.2026 17:36,V13,TCELL.IS,101,
21.07.2026 17:36,V13,ENKAI.IS,94,
21.07.2026 17:36,V13,DAGI.IS,91,
21.07.2026 18:54,V9,TCELL.IS,120,
21.07.2026 18:54,V9,AHSGY.IS,115,
21.07.2026 18:54,V9,SANFM.IS,110,
21.07.2026 18:54,V9,EBEBK.IS,109,
21.07.2026 18:54,V9,OSMEN.IS,109,
21.07.2026 18:54,V9,SURGY.IS,107,
21.07.2026 18:54,V9,CRDFA.IS,105,
21.07.2026 18:54,V9,GRSEL.IS,105,
21.07.2026 18:54,V9,CCOLA.IS,105,
21.07.2026 18:54,V9,ARASE.IS,104,
21.07.2026 18:54,V13,TCELL.IS,120,
21.07.2026 18:54,V13,SURGY.IS,107,
21.07.2026 18:54,V13,FZLGY.IS,102,
21.07.2026 18:54,V13,AKFIS.IS,98,
21.07.2026 18:54,V13,BRSAN.IS,93,
21.07.2026 18:54,V13,ARDYZ.IS,90,
21.07.2026 18:54,V13,DAGI.IS,85,
21.07.2026 18:54,V13,FENER.IS,85,
22.07.2026 11:10,V9,BAHKM.IS,123,
22.07.2026 11:10,V9,PCILT.IS,117,
22.07.2026 11:10,V9,AHSGY.IS,116,
22.07.2026 11:10,V9,ODAS.IS,113,
22.07.2026 11:10,V9,PNLSN.IS,112,
22.07.2026 11:10,V9,INDES.IS,107,
22.07.2026 11:10,V9,IZFAS.IS,107,
22.07.2026 11:10,V9,ISMEN.IS,105,
22.07.2026 11:10,V9,CCOLA.IS,104,
22.07.2026 11:10,V9,ARASE.IS,104,
22.07.2026 11:10,V13,OSMEN.IS,102,
22.07.2026 11:10,V13,SELEC.IS,94,
22.07.2026 12:35,V9,TABGD.IS,115,
22.07.2026 12:35,V9,DAGI.IS,107,
22.07.2026 12:35,V9,VBTYZ.IS,106,
22.07.2026 12:35,V9,ARDYZ.IS,104,
22.07.2026 12:35,V9,PNLSN.IS,104,
22.07.2026 12:35,V9,TCELL.IS,104,
22.07.2026 12:35,V9,ARASE.IS,104,
22.07.2026 12:35,V9,IZFAS.IS,102,
22.07.2026 12:35,V9,KBORU.IS,100,
22.07.2026 12:35,V9,SASA.IS,99,
22.07.2026 12:35,V13,TCELL.IS,104,
22.07.2026 12:35,V13,INFO.IS,93,
22.07.2026 12:35,V13,TURSG.IS,89,
22.07.2026 12:35,V13,ENKAI.IS,87,
22.07.2026 12:41,V9,TABGD.IS,115,
22.07.2026 12:41,V9,VBTYZ.IS,114,
22.07.2026 12:41,V9,DAGI.IS,113,
22.07.2026 12:41,V9,PNLSN.IS,106,
22.07.2026 12:41,V9,ALTNY.IS,103,
22.07.2026 12:41,V9,ARDYZ.IS,103,
22.07.2026 12:41,V9,MANAS.IS,103,
22.07.2026 12:41,V9,MAGEN.IS,101,
22.07.2026 12:41,V9,IZFAS.IS,100,
22.07.2026 12:41,V9,ICBCT.IS,100,
22.07.2026 12:41,V13,TCELL.IS,100,
22.07.2026 12:41,V13,SARKY.IS,97,
22.07.2026 12:41,V13,INFO.IS,93,
22.07.2026 13:08,V9,VBTYZ.IS,110,
22.07.2026 13:08,V9,TABGD.IS,108,
22.07.2026 13:08,V9,ARDYZ.IS,105,
22.07.2026 13:08,V9,BAHKM.IS,102,
22.07.2026 13:08,V9,AKCNS.IS,100,
22.07.2026 13:08,V9,AKSUE.IS,98,
22.07.2026 13:08,V9,MAGEN.IS,97,
22.07.2026 13:08,V9,DMRGD.IS,96,
22.07.2026 13:08,V9,ALTNY.IS,96,
22.07.2026 13:08,V9,KOPOL.IS,96,
22.07.2026 13:08,V13,ALTNY.IS,96,
22.07.2026 13:08,V13,SARKY.IS,96,
22.07.2026 13:49,V9,ODAS.IS,112,
22.07.2026 13:49,V9,DAGI.IS,109,
22.07.2026 13:49,V9,PNLSN.IS,108,
22.07.2026 13:49,V9,GOZDE.IS,104,
22.07.2026 13:49,V9,MAGEN.IS,103,
22.07.2026 13:49,V9,TCELL.IS,102,
22.07.2026 13:49,V9,ODINE.IS,101,
22.07.2026 13:49,V9,ALTNY.IS,99,
22.07.2026 13:49,V9,BIGCH.IS,99,
22.07.2026 13:49,V9,OSMEN.IS,99,
22.07.2026 13:49,V13,ODAS.IS,112,
22.07.2026 13:49,V13,BAHKM.IS,95,
22.07.2026 13:49,V13,TERA.IS,95,
22.07.2026 13:49,V13,ISMEN.IS,93,
22.07.2026 13:49,V13,SANFM.IS,93,
22.07.2026 13:49,V13,AKFYE.IS,86,
22.07.2026 14:00,V9,GOZDE.IS,116,
22.07.2026 14:00,V9,PNLSN.IS,110,
22.07.2026 14:00,V9,ODAS.IS,109,
22.07.2026 14:00,V9,DAGI.IS,105,
22.07.2026 14:00,V9,MAVI.IS,103,
22.07.2026 14:00,V9,PCILT.IS,103,
22.07.2026 14:00,V9,KRSTL.IS,100,
22.07.2026 14:00,V9,PLTUR.IS,99,
22.07.2026 14:00,V9,AKFIS.IS,99,
22.07.2026 14:00,V9,OSMEN.IS,99,
22.07.2026 14:00,V13,ODAS.IS,109,
22.07.2026 14:00,V13,ALTNY.IS,93,
22.07.2026 14:00,V13,BAHKM.IS,89,
22.07.2026 14:00,V13,AKFYE.IS,86,
22.07.2026 14:00,V13,AKSA.IS,85,
22.07.2026 14:22,V9,ODAS.IS,107,
22.07.2026 14:22,V9,DAGI.IS,107,
22.07.2026 14:22,V9,PNLSN.IS,107,
22.07.2026 14:22,V9,GOZDE.IS,105,
22.07.2026 14:22,V9,MGROS.IS,103,
22.07.2026 14:22,V9,MAGEN.IS,100,
22.07.2026 14:22,V9,VBTYZ.IS,100,
22.07.2026 14:22,V9,AHSGY.IS,99,
22.07.2026 14:22,V9,ISMEN.IS,99,
22.07.2026 14:22,V9,OSMEN.IS,99,
22.07.2026 14:22,V13,TCELL.IS,98,
22.07.2026 14:22,V13,SANFM.IS,97,
22.07.2026 14:22,V13,TERA.IS,91,
22.07.2026 14:22,V13,BAHKM.IS,89,
22.07.2026 14:22,V13,AKFYE.IS,88,
22.07.2026 14:34,V9,DAGI.IS,107,
22.07.2026 14:34,V9,ALTNY.IS,105,
22.07.2026 14:34,V9,PNLSN.IS,105,
22.07.2026 14:34,V9,ARASE.IS,103,
22.07.2026 14:34,V9,ODAS.IS,102,
22.07.2026 14:34,V9,OSMEN.IS,101,
22.07.2026 14:34,V9,VBTYZ.IS,101,
22.07.2026 14:34,V9,AKFGY.IS,100,
22.07.2026 14:34,V9,MAVI.IS,100,
22.07.2026 14:34,V9,PCILT.IS,99,
22.07.2026 14:34,V13,ODAS.IS,102,
22.07.2026 14:34,V13,BAHKM.IS,91,
22.07.2026 14:34,V13,TERA.IS,89,
22.07.2026 14:34,V13,PETKM.IS,86,
